g_279,capcut,2023-10-20 23:11:08,いきなりアプリ開くことすら出来なくなったけど、なに
g_280,capcut,2023-10-27 17:48:02,口悪いかも知れません
g_281,capcut,2023-10-11 04:13:47,ですクラができますです
g_282,capcut,2023-10-25 20:48:10,私が好きな曲は、入れれないけど、以外と楽しい
g_283,capcut,2023-12-16 06:29:49,tiktok用の編集で使いやすくて重宝してましたが、テキスト読上げ機能がインターネット接続が有りません
g_284,capcut,2023-12-14 22:42:28,編集が苦手な人でも大丈夫なのでいいと思います
g_285,capcut,2023-11-05 03:09:41,なければ早急に改善お願い致します
g_286,capcut,2023-10-04 12:06:02,容量チェックしたら全然足ります
g_287,capcut,2023-10-23 15:13:06,youtubeでダウンロードした動画を読み込もうとするとファイル条件が満たしてないってエラーが出てくるこれ違反になりますよ
g_288,capcut,2023-11-13 16:34:52,素人でも簡単明瞭で使いやすいです~
g_289,capcut,2023-12-16 00:16:08,昨日、アプリを更新したらフォントが表示されなくなりました
g_290,capcut,2023-11-12 09:41:54,対応お願いいたします
g_291,capcut,2023-12-17 02:20:49,インターネットは繋いであります再起動、インターネット繋ぎ直し、数日まつ、とかやったのですがなおりませんどうしたら良いですか
g_292,capcut,2023-10-02 00:04:06,元に戻すか切り替えが欲しいところです、前の方が気に行ってたので
g_293,capcut,2023-11-08 22:26:56,前までは軽かったが急にアプリの動作が重くなったり、テキストの動かした位置がずれていたりとバグがすごく生じています
g_294,capcut,2023-11-04 09:17:21,動画を投稿している身capcutクリエイターですがとても使いやすいと思います
